	Desc	Paliwo	Stan	Rok	Przebieg	Cena
2127	BMW SERIA 6 BMW 645*Cabrio*ks.serw*xenon*skóra*automat*	benzyna	sprawny	2004.0	194136.0	39900.0
2129	BMW SERIA 5 520	diesel	bezwypadkowy	2010.0	235554.0	49900.0
2130	BMW SERIA 3 325i	benzyna	bezwypadkowy	2006.0	216000.0	39800.0
2131	BMW SERIA 5 520d	diesel	sprawny	2007.0	350000.0	19900.0
2132	BMW SERIA 3 318i	benzyna	sprawny	2007.0	139000.0	23900.0
2133	BMW SERIA 5 520d	diesel	sprawny	2007.0	285000.0	31499.0
2134	BMW SERIA 5 G30 (2017-)	diesel	bezwypadkowy	2018.0	5.0	179900.0
2135	BMW SERIA 5 G30 (2017-)	benzyna	bezwypadkowy	2018.0	24510.0	239900.0
2136	BMW SERIA 1 F20 2011	benzyna	bezwypadkowy	2018.0	17406.0	124900.0
2137	BMW SERIA 5 Exclusive - Zakupiony w BMW - Serwisowany	benzyna	bezwypadkowy	2003.0	259071.0	18500.0
2138	BMW GS700F	benzyna	bezwypadkowy	2014.0	22014.0	31800.0
2139	BMW SERIA 3 325	diesel	sprawny	2007.0	158000.0	31900.0
2140	BMW SERIA 5 520d	diesel	sprawny	2009.0	208876.0	33900.0
2141	BMW SERIA 3 318d	diesel	bezwypadkowy	2015.0	148000.0	59900.0
2142	BMW SERIA 7 730d	diesel	sprawny	2007.0	279500.0	35600.0
2143	BMW SERIA 3 325i	benzyna	bezwypadkowy	2005.0	267000.0	24800.0
2144	BMW SERIA 3 320i	benzyna	bezwypadkowy	2005.0	244000.0	26700.0
2145	BMW SERIA 3 320i	benzyna	bezwypadkowy	2008.0	192000.0	25000.0
2146	BMW SERIA 1 120d	diesel	bezwypadkowy	2006.0	209000.0	16700.0
2147	BMW SERIA 5 520d	diesel	sprawny	2012.0	162000.0	52500.0
2148	BMW SERIA 3 320d	diesel	bezwypadkowy	2009.0	188000.0	29900.0
2151	BMW SERIA 1 PIĘKNA=ZADBANA	diesel	bezwypadkowy	2008.0	250000.0	19900.0
2153	BMW SERIA 5 G30 (2017-)	benzyna	bezwypadkowy	2018.0	5.0	333900.0
2154	BMW SERIA 1 F20 2011	diesel	bezwypadkowy	2018.0	16900.0	139000.0
2155	BMW SERIA 5 G30 (2017-)	technologia	bezwypadkowy	2017.0	7589.0	219900.0
2156	BMW SERIA 5 G30 (2017-)	diesel	bezwypadkowy	2017.0	16000.0	249900.0
2157	BMW SERIA 5 G30 (2017-)	diesel	bezwypadkowy	2017.0	32020.0	184900.0
2159	BMW SERIA 3 330 xD	benzyna	uszkodzony	2008.0	188495.0	16900.0
2160	BMW SERIA 5 518d aut	diesel	sprawny	2016.0	59873.0	106887.0
2163	BMW M4 Spełniamy marzenia najtaniej!	benzyna	sprawny	2018.0	1.0	316352.0
2164	BMW SERIA 3 , 1. Właściciel	benzyna	bezwypadkowy	2006.0	136271.0	24800.0
2166	BMW SERIA 5 530d xDrive	diesel	uszkodzony	2013.0	115215.0	60900.0
2168	BMW SERIA 5 520 xDrive Touring	diesel	bezwypadkowy	2014.0	14000.0	222550.0
2169	BMW X1 I (E84) 2.0	diesel	bezwypadkowy	2010.0	202000.0	42900.0
2170	BMW SERIA 5 Automat*climatronik*	diesel	sprawny	2003.0	396000.0	24900.0
2171	BMW 620D Spełniamy marzenia najtaniej!	diesel	bezwypadkowy	2019.0	5.0	196050.0
2172	BMW SERIA 1 SERWISOWANY,WARTO!!!	benzyna	sprawny	2007.0	170780.0	19900.0
2173	BMW SERIA 1 LIFT 116i	benzyna	bezwypadkowy	2008.0	178248.0	24900.0
2174	BMW i8 I Auto Punkt	technologia	sprawny	2014.0	10.0	788361.0
2175	BMW SERIA 1 Godne Uwagi!!!	diesel	sprawny	2009.0	146000.0	26900.0
2176	BMW SERIA 3 F30 2012	diesel	bezwypadkowy	2015.0	170200.0	96900.0
2178	BMW SERIA 1 116i 2007r	benzyna	bezwypadkowy	2007.0	111250.0	22900.0
2180	BMW X4 II Nowy model !	diesel	bezwypadkowy	2018.0	1.0	181000.0
2181	BMW X3 II (F25) Wyprzedaż modelu	diesel	bezwypadkowy	2016.0	1.0	188900.0
2182	BMW SERIA 3 318 Gran Turismo	diesel	bezwypadkowy	2017.0	1.0	155900.0
2183	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4234.0	136900.0
2184	BMW SERIA 3 318 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4560.0	122900.0
2185	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4670.0	229000.0
2186	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	1.0	276000.0
2187	BMW SERIA 5 540 540xi M Pakiet	benzyna	bezwypadkowy	2017.0	1.0	405900.0
2188	BMW SERIA 3 320 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4400.0	175000.0
2189	BMW SERIA 3 320 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4300.0	175000.0
2190	BMW SERIA 5 520 520xd Touring	diesel	bezwypadkowy	2017.0	1.0	239900.0
2191	BMW i3 I 94Ah REX Samchód demonstracyjny	nap	bezwypadkowy	2017.0	2000.0	199900.0
2192	BMW SERIA 7 730 Leader Edition	diesel	bezwypadkowy	2017.0	1.0	405900.0
2193	BMW SERIA 1 118 M Sport Shadow	benzyna	bezwypadkowy	2018.0	1.0	149900.0
2194	BMW X5 III (F15) Samochód demontracyjny	diesel	bezwypadkowy	2017.0	4580.0	287300.0
2195	BMW SERIA 5 520 Samochód demonstracyjny	diesel	sprawny	2017.0	4390.0	257900.0
2196	BMW X3 II (F25) Wyprzedaż modelu	diesel	bezwypadkowy	2016.0	1.0	188900.0
2198	BMW SERIA 3 Touring 335iX	benzyna	uszkodzony	2008.0	98710.0	18900.0
2199	BMW SERIA 1 , Klima,ALU	benzyna	bezwypadkowy	2008.0	178952.0	22000.0
2200	BMW SERIA 3 Benzyna, 150KM	benzyna	sprawny	2005.0	217000.0	19900.0
2203	BMW M4 Najtaniej w EU	benzyna	bezwypadkowy	2017.0	1.0	316352.0
2204	BMW X1 I (E84) xDrive 20d	diesel	sprawny	2014.0	5.0	177623.0
2205	BMW SERIA 3 IV (E46)	diesel	sprawny	2004.0	203000.0	15900.0
2206	BMW X1 I (E84) sDrive18d	diesel	bezwypadkowy	2010.0	151000.0	44400.0
2207	BMW X1 I (E84) sDrive18d	diesel	bezwypadkowy	2011.0	155000.0	43999.0
2208	BMW SERIA 1 KLIMATRONIK,BEZWYPADKOWA	diesel	bezwypadkowy	2011.0	169000.0	26900.0
2210	BMW SERIA 3 IV (E46)	diesel	bezwypadkowy	2001.0	244376.0	9900.0
2211	BMW SERIA 3 super cena	diesel	sprawny	2007.0	297000.0	18700.0
2212	BMW SERIA 3 IV (E46)	benzyna	bezwypadkowy	2003.0	198000.0	9900.0
2213	BMW SERIA 3 IV (E46)	benzyna	bezwypadkowy	2002.0	174000.0	12900.0
2214	BMW SERIA 7 730d xDrive	diesel	bezwypadkowy	2017.0	20700.0	329500.0
2215	BMW X3 I (E83) 2.0d	diesel	bezwypadkowy	2007.0	188000.0	32900.0
2216	BMW SERIA 3 F30 2012	benzyna	bezwypadkowy	2016.0	45800.0	89900.0
2217	BMW SERIA 1 F20 2011	benzyna	bezwypadkowy	2016.0	37000.0	79900.0
2218	BMW X1 F48 xDrive20d xLine	diesel	bezwypadkowy	2015.0	100040.0	110000.0
2219	BMW SERIA 5 F10 2009	diesel	sprawny	2012.0	157000.0	79900.0
2220	BMW SERIA 1 118 Klimatyzacja	diesel	sprawny	2007.0	221000.0	19900.0
2221	BMW X3 I (E83) 2.0	diesel	bezwypadkowy	2005.0	250000.0	27900.0
2222	BMW X3 II (F25) xDrive20d	diesel	bezwypadkowy	2015.0	84000.0	129900.0
2224	BMW SERIA 5 520d Touring	diesel	bezwypadkowy	2012.0	148500.0	104900.0
2225	BMW SERIA 5 IV (E39)	benzyna	bezwypadkowy	1998.0	170000.0	7900.0
2226	BMW SERIA 1 Diesel * 143KM *	diesel	sprawny	2008.0	263000.0	16900.0
2227	BMW X5 I (E53) 3.0d	diesel	sprawny	2003.0	220000.0	19680.0
2228	BMW SERIA 5 Touring Steptronic	diesel	sprawny	2017.0	25500.0	202468.0
2229	BMW SERIA 3 318 Gran Turismo	diesel	bezwypadkowy	2017.0	1.0	152900.0
2230	BMW SERIA 1 118 118i M Pakiet	benzyna	bezwypadkowy	2017.0	1.0	149000.0
2231	BMW X5 I (E53) 3.0d	diesel	sprawny	2003.0	220000.0	19680.0
2232	BMW SERIA 5 Touring Steptronic	diesel	sprawny	2017.0	25500.0	202468.0
2233	BMW SERIA 3 318 Gran Turismo	diesel	bezwypadkowy	2017.0	1.0	152900.0
2234	BMW SERIA 1 118 118i M Pakiet	benzyna	bezwypadkowy	2017.0	1.0	149000.0
2235	BMW SERIA 5 520 520xd Touring	diesel	bezwypadkowy	2017.0	1.0	236900.0
2236	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4300.0	283500.0
2237	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4560.0	232000.0
2238	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4123.0	124900.0
2239	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2015.0	35000.0	178900.0
2240	BMW X5 III (F15) X5 M50d	diesel	bezwypadkowy	2015.0	171000.0	219000.0
2241	BMW SERIA 1 118 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4590.0	129500.0
2242	BMW SERIA 3 330 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	7000.0	189000.0
2243	BMW X3 II (F25) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	6000.0	255000.0
2244	BMW SERIA 7 740 Samochód demonstracyjny Wyprzedaż	diesel	bezwypadkowy	2017.0	17000.0	489000.0
2245	BMW SERIA 6 630 Gran Turismo	diesel	bezwypadkowy	2017.0	1.0	469000.0
2246	BMW SERIA 3 320 Salon Polska	diesel	bezwypadkowy	2008.0	136000.0	35900.0
2247	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4900.0	127500.0
2248	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4250.0	269900.0
2249	BMW SERIA 7 750 Samochód demonstracyjny	benzyna	bezwypadkowy	2018.0	1000.0	615000.0
2250	BMW X3 II (F25) Wyprzedaż modelu	diesel	bezwypadkowy	2017.0	1.0	199000.0
2251	BMW SERIA 7 750 750Li xDrive Individual	benzyna	bezwypadkowy	2016.0	49000.0	499900.0
2252	BMW SERIA 1 118 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4570.0	131900.0
2253	BMW X5 III (F15) Samochód demontracyjny	diesel	bezwypadkowy	2017.0	4780.0	274500.0
2254	BMW X3 II (F25) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4200.0	225000.0
2255	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4380.0	139900.0
2257	BMW SERIA 3 IV (E46)	benzyna	bezwypadkowy	1999.0	193000.0	8900.0
2258	BMW X1 I (E84) xDrive20d	diesel	sprawny	2010.0	247000.0	43000.0
2259	BMW i3 I REX - Elektryczny	nap	bezwypadkowy	2014.0	32000.0	89900.0
2260	BMW X1 I (E84) sDrive18d	diesel	bezwypadkowy	2010.0	88500.0	83500.0
2261	BMW SERIA 3 IV (E46)	benzyna	sprawny	2002.0	148000.0	14900.0
2263	"BMW Active Tourer "" Sport Line"""	benzyna	sprawny	2017.0	18700.0	108984.0
2264	BMW SERIA 1 Bezwypadkowy, zapraszam	diesel	bezwypadkowy	2013.0	193000.0	39900.0
2265	BMW SERIA 7 xDrive Sportautomatic	diesel	sprawny	2017.0	25143.0	320414.0
2266	BMW SERIA 5 3.0 LCI	benzyna	sprawny	2008.0	55800.0	53000.0
2267	BMW SERIA 3 IV (E46)	diesel	sprawny	2002.0	321647.0	13900.0
2268	BMW SERIA 3 E 90	diesel	bezwypadkowy	2008.0	252000.0	28700.0
2269	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4900.0	271900.0
2270	BMW SERIA 5 520 520xd Touring	diesel	bezwypadkowy	2017.0	1.0	239900.0
2271	BMW SERIA 5 520 520xd Touring	diesel	bezwypadkowy	2017.0	1.0	239900.0
2272	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2016.0	25000.0	93900.0
2273	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	1000.0	314900.0
2274	BMW X3 II (F25) G01 2017	diesel	bezwypadkowy	2017.0	39600.0	195900.0
2275	BMW X3 II (F25) F25 2010	diesel	bezwypadkowy	2013.0	132109.0	99900.0
2276	BMW X5 III (F15) F15 2013	diesel	bezwypadkowy	2017.0	5.0	251900.0
2277	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	sprawny	2017.0	42000.0	199900.0
2278	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	31000.0	99999.0
2279	BMW SERIA 5 BMW 530e iPerformance | HYBRYDA | Sport Line | Dostęp komfortowy |	technologia	bezwypadkowy	2017.0	31500.0	229900.0
2280	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	29500.0	199900.0
2281	BMW X4 I [F26] 30d xDrive, Salon PL, FV23%, M Pakiet, Dealer BMW Dobrzański	diesel	bezwypadkowy	2016.0	8883.0	255900.0
2282	BMW SERIA 3 BMW 316d 2.0 116KM ASO Dealer PL FV23% Navi Lift	diesel	sprawny	2015.0	26450.0	122889.0
2283	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	26700.0	199900.0
2284	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	31600.0	199900.0
2285	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	26300.0	99999.0
2286	BMW SERIA 3 BMW 318d Gran Turismo | Model Advantage | Reflektory LED |	diesel	bezwypadkowy	2018.0	20.0	157213.0
2287	BMW X1 F48 18d xDrive, Salon PL, ASO, FV23%, xLine, Dealer BMW Dobrzański	diesel	sprawny	2016.0	5000.0	176500.0
2288	BMW X5 III (F15) 25d * Komfort Fotele * Kamery * Dealer BMW Dobrzański	diesel	bezwypadkowy	2015.0	39050.0	251000.0
2289	BMW X6 I (E71) 40d * M Pakiet * LED * Szyber * Dealer BMW Dobrzański	diesel	bezwypadkowy	2016.0	8500.0	383500.0
2290	BMW SERIA 5 520d G30	diesel	bezwypadkowy	2017.0	26600.0	174900.0
2291	BMW X1 F48 xDrive18d xLine	diesel	bezwypadkowy	2017.0	21200.0	153750.0
2292	BMW X5 I (E53) 3.0i	benzyna	sprawny	2001.0	179616.0	25900.0
2293	BMW SERIA 5 F10 2009	diesel	sprawny	2014.0	101453.0	139900.0
2294	BMW SERIA 5 IV (E39)	diesel	sprawny	2000.0	282000.0	7900.0
2295	BMW SERIA 1 118 M Sport Shadow	benzyna	bezwypadkowy	2018.0	1.0	149900.0
2296	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4560.0	135900.0
2297	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4210.0	133500.0
2298	BMW SERIA 6 640 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	1.0	389900.0
2299	BMW SERIA 3 318 318d Touring	diesel	bezwypadkowy	2017.0	1.0	158000.0
2300	BMW SERIA 5 520 520xd Touring	diesel	bezwypadkowy	2017.0	1.0	239900.0
2301	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4789.0	289900.0
2302	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	9000.0	109000.0
2303	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4567.0	283900.0
2304	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4567.0	276000.0
2305	BMW X5 III (F15) Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	1.0	299900.0
2306	BMW SERIA 1 118 Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4023.0	126000.0
2307	BMW SERIA 6 640 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	1.0	384900.0
2308	BMW SERIA 3 318 318d Touring	diesel	bezwypadkowy	2017.0	1.0	138500.0
2309	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4500.0	247900.0
2310	BMW X4 I [F26] Samochód demonstracyjny	benzyna	bezwypadkowy	2017.0	4360.0	229000.0
2311	BMW X4 I [F26] Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4230.0	212900.0
2312	BMW SERIA 5 520 Samochód demonstracyjny	diesel	bezwypadkowy	2017.0	4567.0	206500.0
2313	BMW X3 II (F25) Nowy model	diesel	bezwypadkowy	2017.0	1.0	236900.0
2316	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	38700.0	99999.0
2317	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	22500.0	199900.0
2318	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	sprawny	2017.0	33300.0	199900.0
2319	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	26300.0	99999.0
2320	BMW X3 II (F25) BMW X3 xDrive30i | Model M Sport | Adaptacyjne LED |	benzyna	bezwypadkowy	2018.0	8000.0	246000.0
2321	BMW X3 II (F25) 20d, Salon PL, ASO, FV23%, xLine, Dealer BMW Dobrzański	diesel	bezwypadkowy	2016.0	4100.0	193700.0
2322	BMW X3 II (F25) 20d xD, Salon PL, FV23%, ASO, M Pakiet, Dealer BMW Dobrzański	diesel	bezwypadkowy	2016.0	5000.0	206700.0
2323	BMW SERIA 4 I (F32)	diesel	bezwypadkowy	2014.0	109000.0	89900.0
2324	BMW SERIA 7 750 Li	benzyna	bezwypadkowy	2012.0	107600.0	159900.0
2325	BMW SERIA 5 MOZLIWA ZAMIANA	diesel	bezwypadkowy	2005.0	272000.0	20000.0
2326	BMW SERIA 5 Możliwa Gwarancja!	benzyna	sprawny	2011.0	128000.0	110577.0
2327	BMW SERIA 5 MOZLIWA ZAMIANA	diesel	bezwypadkowy	2005.0	272000.0	20000.0
2328	BMW SERIA 5 Możliwa Gwarancja!	benzyna	sprawny	2011.0	128000.0	110577.0
2330	BMW X1 I (E84) xDrive18d	diesel	bezwypadkowy	2013.0	126000.0	64900.0
2331	BMW SERIA 3 320d Sport	diesel	bezwypadkowy	2013.0	216000.0	59999.0
2332	BMW SERIA 5 3.0 TDI	diesel	bezwypadkowy	2008.0	251000.0	27600.0
2333	BMW X5 I (E53) 4x4	diesel	sprawny	2006.0	229985.0	39900.0
2334	BMW X6 I (E71) 4.0d	diesel	bezwypadkowy	2012.0	176000.0	139000.0
2335	BMW X3 I (E83) 2.0d	diesel	bezwypadkowy	2008.0	347234.0	36900.0
2336	BMW SERIA 7 750 LiXDrive	benzyna	bezwypadkowy	2012.0	143000.0	145000.0
2337	BMW X3 II (F25) X3 xDrive28i xLine	benzyna	bezwypadkowy	2016.0	5.0	211900.0
2338	BMW X3 II (F25) F25 2010	diesel	bezwypadkowy	2016.0	9000.0	159900.0
2341	BMW X4 II F26 2014 2018	benzyna	bezwypadkowy	2018.0	5.0	209000.0
2342	BMW X5 III (F15) F15 2013	diesel	bezwypadkowy	2017.0	35681.0	204900.0
2343	BMW X3 II (F25) F25 2010	diesel	bezwypadkowy	2016.0	9129.0	154900.0
2344	BMW SERIA 1 118i Advantage aut	benzyna	bezwypadkowy	2016.0	10500.0	85000.0
2345	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	36800.0	199900.0
2346	BMW X3 II (F25) BMW X3 xDrive30d | Model M Sport | HiFi Harman Kardon |	diesel	bezwypadkowy	2018.0	7900.0	303900.0
2347	BMW X2 BMW X2 sDrive18d | Model M Sport | Adaptacyjne reflektory diodowe |	diesel	bezwypadkowy	2018.0	11650.0	162900.0
2348	BMW X3 II (F25) BMW X3 xDrive20d | Model M Sport | Reflektory LED |	diesel	bezwypadkowy	2018.0	20.0	224859.0
2349	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	28360.0	99999.0
2350	BMW SERIA 1 BMW 118i 5-drzwiowy | LED | Model M Sport |	benzyna	bezwypadkowy	2017.0	37550.0	99999.0
2351	BMW SERIA 5 BMW 520d xDrive Limuzyna | Sport Line | Dostęp komfortowy |	diesel	bezwypadkowy	2017.0	41700.0	199900.0
2352	BMW X3 II (F25) 28i xDrive, Salon PL, FV23%,Mały Przebieg * Dealer BMW Dobrzański	benzyna	sprawny	2016.0	8235.0	222000.0
2353	BMW X3 II (F25) 20d xDrive, Salon PL, FV23%, ASO, Dealer BMW Dobrzański	diesel	bezwypadkowy	2016.0	9097.0	185500.0
2354	BMW SERIA 4 BMW 420d xDrive Gran Coupé | Model M Sport |	diesel	bezwypadkowy	2018.0	20.0	219904.0
2355	BMW X5 III (F15) xDrive30d	diesel	bezwypadkowy	2015.0	81000.0	169000.0
2356	BMW X1 F48 xDrive18d aut	diesel	sprawny	2017.0	18814.0	109000.0
2357	BMW X1 F48 xDrive18d aut	diesel	bezwypadkowy	2017.0	18489.0	109000.0
2358	BMW SERIA 5 528i xDrive	benzyna	bezwypadkowy	2012.0	150000.0	79900.0
2359	BMW SERIA 5 M-PAKIET	diesel	sprawny	2009.0	155263.0	37900.0
2362	BMW X3 II (F25) G01 2017	benzyna	bezwypadkowy	2018.0	5.0	244900.0
2363	BMW X5 III (F15) F15 2013	diesel	bezwypadkowy	2017.0	40575.0	214900.0
2364	BMW X6 I (E71) 40d Idealny, Okazja!!	diesel	bezwypadkowy	2014.0	36000.0	250000.0
2365	BMW X3 II (F25) F25 2010	diesel	bezwypadkowy	2016.0	17460.0	159900.0
2367	BMW K BMW K1300R salon Polska z gwarancją Motonita	benzyna	bezwypadkowy	2014.0	27783.0	43900.0
2417	BMW X6 I (E71) xDrive40d	diesel	bezwypadkowy	2015.0	68158.0	184000.0
2418	BMW SERIA 3 Możliwa Gwarancja!	diesel	sprawny	2008.0	216500.0	24900.0
2419	motocykl BMW R 1200C	benzyna	bezwypadkowy	1999.0	30950.0	29000.0
2420	BMW RT 1200 R1200RT	inne	bezwypadkowy	2007.0	82000.0	25500.0
2421	BMW R 1150 R	benzyna	sprawny	2003.0	19000.0	14900.0
2423	BMW X3 II (F25) F25 2010	diesel	bezwypadkowy	2016.0	12048.0	159900.0
2424	motocykl BMW R 1200C	benzyna	bezwypadkowy	1999.0	30950.0	29000.0
2425	BMW RT 1200 R1200RT	inne	bezwypadkowy	2007.0	82000.0	25500.0
2426	BMW R 1150 R	benzyna	sprawny	2003.0	19000.0	14900.0
2428	BMW F *zadbany*igła*	benzyna	bezwypadkowy	1998.0	59214.0	6900.0
2433	BMW SERIA 5 BMW 530d xDrive Limuzyna | Pakiet sportowy M | Reflektory LED |	diesel	bezwypadkowy	2018.0	20.0	348592.0
2434	BMW SERIA 5 BMW 530d xDrive Limuzyna | Pakiet sportowy M | Reflektory LED |	diesel	bezwypadkowy	2018.0	20.0	348592.0
2435	BMW SERIA 7 G11/G12 2015	diesel	bezwypadkowy	2018.0	5.0	599977.0
2436	BMW SERIA 7 G11/G12 2015	diesel	bezwypadkowy	2017.0	27095.0	427900.0
2437	BMW SERIA 6 F12 13 2011	diesel	bezwypadkowy	2011.0	89205.0	139900.0
2496	BMW R 1200 RT BMW R 1200 RT	benzyna	sprawny	2007.0	81000.0	22000.0
2549	BMW SERIA 7 G11/G12 2015	diesel	bezwypadkowy	2017.0	13255.0	468900.0
2550	BMW SERIA 3 136KM Sport Line LED NAVI Gwarancja SALON PL BMW Premium Selection V	benzyna	bezwypadkowy	2017.0	24000.0	109900.0
2569	BMW SERIA 3 136KM Sport Line LED NAVI Gwarancja SALON PL BMW Premium Selection V	benzyna	bezwypadkowy	2017.0	24000.0	109900.0
2570	BMW SERIA 5 BMW 530i xDrive Limuzyna | Pakiet sportowy M | Parking Assistant |	benzyna	bezwypadkowy	2018.0	20.0	260629.0
2572	BMW K BMW K1200R K 1200 R Motonita	benzyna	bezwypadkowy	2007.0	46700.0	20900.0
2614	BMW SERIA 3 BMW Seria 3 Gran Turismo [F34] 318d Advantage aut	diesel	sprawny	2017.0	24583.0	130995.0
2615	BMW SERIA 3 BMW Seria 3 Gran Turismo [F34] 318d Advantage aut	diesel	sprawny	2017.0	20052.0	128535.0
2616	BMW SERIA 5 IV (E39) 530 Piękne BMW 530 Skóry Xenon ZAMIANA	diesel	sprawny	2000.0	256000.0	10500.0
2617	BMW R 1200 GS R1200GS, Inchcape Wrocław	benzyna	bezwypadkowy	2014.0	16177.0	63900.0
2620	BMW SERIA 1 , 1. Właściciel, Serwis ASO	benzyna	bezwypadkowy	2008.0	91971.0	27800.0
2621	BMW SERIA 5 Touring 530 xd	diesel	uszkodzony	2007.0	125000.0	20900.0
2622	BMW Z4 II (E89) karoseria dokumenty papiery	benzyna	uszkodzony	2010.0	109000.0	10500.0
2623	BMW SERIA 5 III (E34) 520i	benzyna	bezwypadkowy	1995.0	300000.0	8900.0
2624	BMW SERIA 5 IV (E39) 523i	benzyna	sprawny	1998.0	280000.0	9300.0
2625	BMW SERIA 5 XDrive-Touring-Steptronic Fv23%	diesel	sprawny	2014.0	148888.0	105779.0
2626	BMW SERIA 5 Alpina B5S (E60)	benzyna	sprawny	2008.0	210000.0	130000.0
2628	BMW X1 F48 Każda konfiguracja z rabatem !	benzyna	bezwypadkowy	2018.0	1.0	112500.0
2630	BMW R1100 RT RT	benzyna	sprawny	2000.0	93000.0	7499.0
2645	BMW SERIA 3 BMW Seria 3 Gran Turismo [F34] 318d Advantage aut	diesel	sprawny	2017.0	20054.0	133455.0
2651	BMW GS BMW R1200 GS Adventure z gwarancją - Motonita	benzyna	sprawny	2006.0	141500.0	25900.0
2691	BMW SERIA 7 G11/G12 2015	benzyna	bezwypadkowy	2016.0	35560.0	339900.0
2712	BMW SERIA 1 118 18d xDrive x	diesel	bezwypadkowy	2017.0	1.0	95000.0
2713	BMW SERIA 3 II (E30) 316i	benzyna	sprawny	1989.0	160000.0	6500.0
2716	BMW SERIA 5 xDrive - I -Właściciel FV23%	diesel	bezwypadkowy	2015.0	27600.0	142748.0
2717	BMW SERIA 1 116 2.0 TDi	diesel	sprawny	2009.0	180701.0	22500.0
2718	BMW Silnik diesel 3.0 235 KM	diesel	bezwypadkowy	2008.0	225186.0	41808.0
2719	BMW X1 F48 Każda konfiguracja z rabatem !	benzyna	bezwypadkowy	2018.0	1.0	112500.0
2720	BMW X6 I (E71) Bmw X6 xDrive40d M pakiet Najtaniej w EU	diesel	bezwypadkowy	2017.0	1.0	320276.0
2721	BMW X3 II (F25) BMW X3 model 2018 Najtaniej w EU.	diesel	bezwypadkowy	2017.0	11.0	177127.0
